,nct_id,0,1,2,3,4,5,6,7,8,9,valid_sentiments,mode,lf
3497,NCT03792633,"{'position': 1, 'link': 'https://onlinelibrary.wiley.com/doi/full/10.1111/ejh.14132', 'title': 'Determinants of outcomes and advances in CD19-directed chimeric antigen receptor therapy for B-cell acute lymphoblastic leukemia', 'source': 'Wiley Online Library', 'date': 'Dec 17, 2023', 'snippet': 'European Journal of Haematology is an international haematology journal for \nbasic & clinical research, covering all diseases of the blood,...', 'thumbnail': 'https://serpapi.com/searches/6724a66a0a545a252611fc33/images/9cf10dd09871a36e7444839c16e2c89da917da9e2878e5ebee239dd192cc02d1.png', 'sentiment': 'neutral', 'sentiment_prob': 0.9273737072944641}",,,,,,,,,,['neutral'],neutral,1
3498,NCT05607680,"{'position': 1, 'link': 'https://www.clinicaltrialsarena.com/news/easd-2024-innovent-shows-off-mazdutides-efficacy-in-diabetes-and-obesity/', 'title': 'EASD 2024: Innovent shows off mazdutide’s efficacy in diabetes and obesity', 'source': 'Clinical Trials Arena', 'date': '1 month ago', 'snippet': ""The data from two Phase III trials demonstrated GLP-1/glucagon agonist's \nefficacy in reducing blood glucose and weight."", 'thumbnail': 'https://serpapi.com/searches/6724a68498d8dedb6c797900/images/83be1f6a5c74044a5a138734913c2d7a0f1a369960436eb3fdf78bff17bf4e52.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7004231810569763}","{'position': 2, 'link': 'https://www.prnewswire.com/news-releases/innovent-announces-mazdutide-demonstrates-80-2-reduction-in-liver-fat-content-in-exploratory-analysis-of-phase-3-weight-management-glory-1-study-at-ada-2024--302180984.html', 'title': 'Innovent Announces Mazdutide Demonstrates 80.2% Reduction in Liver Fat Content in Exploratory Analysis of Phase 3 Weight Management GLORY-1 Study at ADA 2024', 'source': 'PR Newswire', 'date': 'Jun 24, 2024', 'snippet': 'The results of the GLORY-1 study further support that mazdutide may promote \nliver fat metabolism through the stimulation of GCGR and significantly \nreduce liver...', 'thumbnail': 'https://serpapi.com/searches/6724a68498d8dedb6c797900/images/83be1f6a5c74044aba4bda7bf8149e3149565084edcd98d7cd53e586386bb613.jpeg', 'sentiment': 'positive', 'sentiment_prob': 0.5326186418533325}",,,,,,,,,"['neutral', 'positive']",neutral,1
3499,NCT03006705,"{'position': 1, 'link': 'https://www.cancertherapyadvisor.com/reports/adjuvant-nivolumab-gastric-gej-cancer-no-benefit/', 'title': 'No Benefit Seen With Adjuvant Nivolumab in Gastric/GEJ Cancer', 'source': 'Cancer Therapy Advisor', 'date': 'Jun 3, 2023', 'snippet': 'Adding nivolumab to adjuvant chemotherapy did not improve relapse-free \nsurvival in a phase 3 trial of patients with gastric/GEJ cancer.', 'thumbnail': 'https://serpapi.com/searches/6724a6a4e1c276ffd62e1bba/images/0263a471c31881a12268b7d4c4a516698a6a4c951ee37061164c658e8d050f82.jpeg', 'sentiment': 'negative', 'sentiment_prob': 0.7482324838638306}",,,,,,,,,,['negative'],negative,0
3500,NCT04410991,"{'position': 1, 'link': 'https://multiplesclerosisnewstoday.com/news-posts/2024/09/23/ectrims-2024-tolebrutinib-target-smoldering-inflammation-ms/', 'title': 'ECTRIMS 2024: Tolebrutinib may target smoldering inflammation', 'source': 'Multiple Sclerosis News Today', 'date': '1 month ago', 'snippet': 'The totality of data from Sanofi clinical trials indicates that \nTolebrutinib may target inflammation thought to contribute to MS...', 'thumbnail': 'https://serpapi.com/searches/6724a6ad0a545a252611fc49/images/1f57434d9ddcee8878bf27d925c5b2180b2d9a4741555d047ad611f5d7124b07.png', 'sentiment': 'neutral', 'sentiment_prob': 0.9131849408149719}","{'position': 2, 'link': 'https://www.ajmc.com/view/tolebrutinib-96-week-mri-results-promising-for-the-investigational-btk-inhibitor', 'title': 'Tolebrutinib 96-Week MRI Results Promising for the Investigational BTK Inhibitor', 'source': 'AJMC', 'date': 'Apr 25, 2023', 'snippet': 'Two-year data on MRI, efficacy, and safety findings from the long-term \nsafety extension study of the investigational Bruton tyrosine kinase...', 'thumbnail': 'https://serpapi.com/searches/6724a6ad0a545a252611fc49/images/1f57434d9ddcee883d61400b9848ac46c416c9699168e1dc34f41e113d2e2752.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7719200253486633}","{'position': 3, 'link': 'https://multiplesclerosisnewstoday.com/news-posts/2020/12/14/sanofi-enrolling-for-2-gemini-clinical-trials-testing-experimental-tolebrutinib-vs-aubagio-for-relapsing-ms/', 'title': 'Sanofi Enrolling for 2 GEMINI Trials Testing Tolebrutinib vs. Aubagio for Relapsing MS', 'source': 'Multiple Sclerosis News Today', 'date': 'Dec 14, 2020', 'snippet': ""Sanofi Genzyme's global clinical trials GEMINI 1 and 2, comparing \ntolebrutinib versus Aubagio, are enrolling 1800 relapsing MS patients."", 'thumbnail': 'https://serpapi.com/searches/6724a6ad0a545a252611fc49/images/1f57434d9ddcee88c3a7ae6631b0ea6ecf50ab5d48309c166e7ee1fb317f0e72.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.9530969858169556}","{'position': 4, 'link': 'https://multiplesclerosisnewstoday.com/news-posts/2023/10/16/ectrims-2023-tolebrutinib-prevents-relapses-lesions-3-years/', 'title': 'ECTRIMS 2023: Tolebrutinib found to show benefits for up to 3 years', 'source': 'Multiple Sclerosis News Today', 'date': 'Oct 16, 2023', 'snippet': 'Three years of treatment with tolebrutinib was linked to low relapses rates \nand few new brain lesions among relapsing MS patients,...', 'thumbnail': 'https://serpapi.com/searches/6724a6ad0a545a252611fc49/images/1f57434d9ddcee88d39e6c872fcc47bb3388f4fba0432af67710b0fb5e10c6f5.png', 'sentiment': 'positive', 'sentiment_prob': 0.7722958922386169}",,,,,,,"['neutral', 'neutral', 'neutral', 'positive']",neutral,1
3501,NCT00473382,"{'position': 1, 'link': 'https://www.nature.com/articles/s41746-019-0172-3', 'title': 'Deep learning algorithm predicts diabetic retinopathy progression in individual patients | npj Digital Medicine', 'source': 'Nature', 'date': 'Sep 20, 2019', 'snippet': 'We describe an algorithm to predict DR progression by means of deep \nlearning (DL), using as input color fundus photographs (CFPs) acquired at a \nsingle visit...', 'thumbnail': 'https://serpapi.com/searches/6724b353f3cbfaa2d1619239/images/1d7a77ff4041f1ce57241338a1c87d3f15f99f5138d99843de7e3bccb2448274.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.9201077818870544}",,,,,,,,,,['neutral'],neutral,1
3502,NCT03239340,"{'position': 1, 'link': 'https://www.nature.com/articles/s41467-023-35961-y', 'title': 'Candidate mechanisms of acquired resistance to first-line osimertinib in EGFR-mutated advanced non-small cell lung cancer', 'source': 'Nature', 'date': 'Feb 27, 2023', 'snippet': 'Osimertinib, an epidermal growth factor receptor tyrosine kinase inhibitor \n(EGFR-TKI), potently and selectively inhibits...', 'thumbnail': 'https://serpapi.com/searches/6724a6b55ddfbadb2e26240a/images/c64bfdc6b819084b3c4d2b9c4926d3087c6971fca62dfaf9c12a7f5579502d45.png', 'sentiment': 'neutral', 'sentiment_prob': 0.6963797807693481}",,,,,,,,,,['neutral'],neutral,1
3503,NCT03020615,"{'position': 1, 'link': 'https://sicklecellanemianews.com/news/sickle-cell-anemia-toddlers-benefit-from-maximal-hydroxyurea-doses/', 'title': 'Sickle Cell Anemia Toddlers Benefit from Maximal Hydroxyurea Doses, Study Finds', 'source': 'Sickle Cell Disease News', 'date': 'Mar 2, 2017', 'snippet': 'Read about a study that shows how maximizing hydroxyurea treatment in \ntoddlers with sickle cell anemia appears to be safe and beneficial.', 'thumbnail': 'https://serpapi.com/searches/6724a6c64a3fcf4960b581f1/images/b2d56c49f44d80a7b10d05d7104cd161219d3ce53aac339bc68e5950660a874a.jpeg', 'sentiment': 'positive', 'sentiment_prob': 0.7866051197052002}",,,,,,,,,,['positive'],positive,1
3504,NCT04969939,"{'position': 1, 'link': 'https://www.nature.com/articles/s41366-024-01473-y', 'title': 'What is the pipeline for future medications for obesity? - International Journal of Obesity', 'source': 'Nature', 'date': 'Feb 1, 2024', 'snippet': 'In this review, we present the efficacy and safety data for the pipeline of \nobesity pharmacotherapies with a focus on entero-pancreatic hormone-based...', 'thumbnail': 'https://serpapi.com/searches/6724a6d523793852a787772e/images/c479ed4fda3e4771bdbb3e5f6164aba31f93b547dc63df84eef77b2f8a446e0d.png', 'sentiment': 'neutral', 'sentiment_prob': 0.9023082256317139}",,,,,,,,,,['neutral'],neutral,1
3505,NCT02615847,"{'position': 1, 'link': 'https://sicklecellanemianews.com/memantine-for-sickle-cell-disease/', 'title': 'Memantine for sickle cell disease', 'source': 'Sickle Cell Disease News', 'date': 'Aug 8, 2024', 'snippet': ""Memantine, a common Alzheimer's therapy, is in clinical testing for \ntreating sickle cell patients by reducing calcium intake by blood cells."", 'thumbnail': 'https://serpapi.com/searches/6724a794f963e73c2b2ee9e2/images/ac7927c42c74ac4f7859ed0ae323e43df714ce2d26792dd25a28d3415df028eb.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7642570734024048}","{'position': 2, 'link': 'https://sicklecellanemianews.com/news/sickle-cell-disease-therapy-candidate-memantine-alzheimers-treatment-shows-promise-clinical-trial/', 'title': ""SCD Therapy Candidate Memantine Has Long Been Used for Alzheimer's"", 'source': 'Sickle Cell Disease News', 'date': 'Nov 9, 2017', 'snippet': ""Memantine, a standard treatment for Alzheimer's disease, has shown promise \nin treating sickle cell disease (SCD) in six patients treated for..."", 'thumbnail': 'https://serpapi.com/searches/6724a794f963e73c2b2ee9e2/images/ac7927c42c74ac4ffcd9a3806b7f17657a30e7d82ef7b36e259479bee7a35250.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7553415298461914}",,,,,,,,,"['neutral', 'neutral']",neutral,1
3506,NCT03649477,"{'position': 1, 'link': 'https://praderwillinews.com/news/fda-wants-additional-trial-pws-nasal-spray-lv-101-confirm-efficacy/', 'title': 'FDA Wants Additional Trial of PWS Nasal Spray LV-101 to Confirm Efficacy', 'source': 'Prader-Willi Syndrome News', 'date': 'Jan 20, 2022', 'snippet': 'The US Food and Drug Administration (FDA) has told Levo Therapeutics that \nan additional clinical trial will be necessary to confirm the efficacy of \nLV-101.', 'thumbnail': 'https://serpapi.com/searches/6724a79748e6689eaf0fa090/images/0fe1c06163e76725df27a188a04a7d78187c26f845841ac1a7a3a90a69c3db3e.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8743943572044373}","{'position': 2, 'link': 'https://praderwillinews.com/news/acadia-trial-testing-carbetocin-nasal-spray-hyperphagia-pws/', 'title': 'New Acadia trial testing carbetocin nasal spray to treat insatiable hunger in PWS', 'source': 'Prader-Willi Syndrome News', 'date': 'Dec 7, 2023', 'snippet': 'Acadia Pharmaceuticals has launched a Phase 3 clinical trial testing the \nsafety and efficacy of ACP-101, an experimental carbetocin nasal spray, for \nthe...', 'thumbnail': 'https://serpapi.com/searches/6724a79748e6689eaf0fa090/images/0fe1c06163e767253254a127e50bafe711346ffa4f50669a67edd7d96199a53f.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8832798004150391}",,,,,,,,,"['neutral', 'neutral']",neutral,1
3507,NCT03422653,"{'position': 1, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa1912770', 'title': 'A Phase 3 Trial of Difelikefalin in Hemodialysis Patients with Pruritus', 'source': 'The New England Journal of Medicine', 'date': 'Nov 8, 2019', 'snippet': 'Difelikefalin is a peripherally restricted and selective agonist of kappa \nopioid receptors that are considered to be important in modulating pruritus \nin...', 'thumbnail': 'https://serpapi.com/searches/6724b31cadc33b8213216a3e/images/cb28385c312f2e9e39d1471fb82df3f930d25e15c5fcdd68fc07279e5cd2d73c.png', 'sentiment': 'neutral', 'sentiment_prob': 0.9009538888931274}","{'position': 2, 'link': 'https://www.empr.com/home/news/korsuva-approved-for-chronic-kidney-disease-associated-pruritus/', 'title': 'Korsuva Approved for Chronic Kidney Disease-Associated Pruritus', 'source': 'Medical Professionals Reference', 'date': 'Aug 24, 2021', 'snippet': 'The Food and Drug Administration has approved Korsuva™ (difelikefalin) \ninjection for the treatment of moderate to severe pruritus associated...', 'thumbnail': 'https://serpapi.com/searches/6724b31cadc33b8213216a3e/images/cb28385c312f2e9e854e1f1b80b190bcad167207dd52a173c9fddf664bb87ef8.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.87298184633255}","{'position': 3, 'link': 'https://www.drugtopics.com/view/fda-approves-treatment-for-uremic-pruritis', 'title': 'FDA Approves Treatment for Uremic Pruritis', 'source': 'Drug Topics', 'date': 'Apr 5, 2022', 'snippet': 'The FDA approved difelikefalin (Korsuva) for the treatment of moderate to \nsevere pruritis associated with chronic kidney disease (CKD) in adults \nundergoing...', 'thumbnail': 'https://serpapi.com/searches/6724b31cadc33b8213216a3e/images/cb28385c312f2e9ee57f4c7aadf551cefa7da88c071b789cf55c6d10c57431e6.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8146046996116638}",,,,,,,,"['neutral', 'neutral', 'neutral']",neutral,1
3508,NCT04408794,"{'position': 1, 'link': 'https://www.researchgate.net/publication/372852978_Zavegepant_intranasal_spray_for_the_Acute_Treatment_of_Migraine_A_Systematic_Review_and_Meta-Analysis_of_Randomized_Clinical_Trials', 'title': '(PDF) Zavegepant intranasal spray for the Acute Treatment of Migraine : A Systematic Review and Meta-Analysis of Randomized Clinical Trials', 'source': 'ResearchGate', 'date': 'Aug 2, 2023', 'snippet': 'PDF | Migraine is a prevalent and debilitating primary headache disorder \nwith signi cant socioeconomic and personal impacts. This study aims...', 'thumbnail': 'https://serpapi.com/searches/6724b32a81262a4ea1a2e69b/images/8855906a9fd7c1ff16fdf982baef997f673daf3158c6bd0a969cdb16a5454c32.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8745222687721252}",,,,,,,,,,['neutral'],neutral,1
3509,NCT03416179,"{'position': 1, 'link': 'https://www.nature.com/articles/s41375-023-02001-z', 'title': 'Glasdegib plus intensive or non-intensive chemotherapy for untreated acute myeloid leukemia: results from the randomized, phase 3 BRIGHT AML 1019 trial', 'source': 'Nature', 'date': 'Aug 21, 2023', 'snippet': 'This is the primary report of the randomized, placebo-controlled phase 3 \nBRIGHT AML 1019 clinical trial of glasdegib in combination with...', 'thumbnail': 'https://serpapi.com/searches/6724b3314300ce12705b01fe/images/7c63d8a0815b3c64d63f64be4d227ed78d13783ee77218de52086584b2dd5f1e.png', 'sentiment': 'neutral', 'sentiment_prob': 0.9324925541877747}",,,,,,,,,,['neutral'],neutral,1
3510,NCT03991143,"{'position': 1, 'link': 'https://www.nature.com/articles/s44161-022-00049-1', 'title': 'The why and how of adaptive immune responses in ischemic cardiovascular disease', 'source': 'Nature', 'date': 'Apr 21, 2022', 'snippet': 'Atherosclerotic cardiovascular disease is a major cause of disability and \ndeath worldwide. Most therapeutic approaches target traditional...', 'thumbnail': 'https://serpapi.com/searches/6724b340e1d1ad2e67b3297c/images/1e5819e4d4a8f9493ec29e24157ea237d9b01799cf0197487de56cac46bb6dd4.jpeg', 'sentiment': 'negative', 'sentiment_prob': 0.6567900776863098}",,,,,,,,,,['negative'],negative,0
3511,NCT02099747,"{'position': 1, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa2109965', 'title': 'Eltrombopag Added to Immunosuppression in Severe Aplastic Anemia', 'source': 'The New England Journal of Medicine', 'date': 'Jan 5, 2022', 'snippet': 'A single-group, phase 1–2 study indicated that eltrombopag improved the \nefficacy of standard immunosuppressive therapy that entailed horse...', 'thumbnail': 'https://serpapi.com/searches/6724a7047ac731fa405270b4/images/7079dc41f363f679ac02e2e3029e49161752fa76d7b278c027a21764258a79b9.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7934905290603638}",,,,,,,,,,['neutral'],neutral,1
3512,NCT04134091,"{'position': 1, 'link': 'https://www.biospace.com/lipocine-announces-positive-lpcn-2401-clinical-results-showing-improved-body-composition-in-participants-with-obesity', 'title': 'Lipocine Announces Positive LPCN 2401 Clinical Results Showing Improved Body Composition in Participants with Obesity', 'source': 'BioSpace', 'date': 'Apr 11, 2024', 'snippet': 'Lipocine Inc., a biopharmaceutical company, announced results from a Phase \n2 clinical trial which includes LPCN 2401, an oral proprietary...', 'thumbnail': 'https://serpapi.com/searches/6724a705131502700ed6664a/images/367d5dd8dfba9d83d49890f2cb36dfc25141fc24ed592eff985a34ec051efeb1.jpeg', 'sentiment': 'positive', 'sentiment_prob': 0.6248332858085632}",,,,,,,,,,['positive'],positive,1
3513,NCT01684241,"{'position': 1, 'link': 'https://www.nature.com/articles/srep22509', 'title': 'Intralymphatic mRNA vaccine induces CD8 T-cell responses that inhibit the growth of mucosally located tumours', 'source': 'Nature', 'date': 'Mar 2, 2016', 'snippet': 'The lack of appropriate mouse models is likely one of the reasons of a \nlimited translational success rate of therapeutic vaccines against...', 'thumbnail': 'https://serpapi.com/searches/6724a72230dfc1bbc8a085b8/images/8a7ceede7dbe49c6639b40f02f95dfdb666dc1da1957b7900ec2ddf822b33de3.jpeg', 'sentiment': 'negative', 'sentiment_prob': 0.6804020404815674}",,,,,,,,,,['negative'],negative,0
3514,NCT05514548,"{'position': 1, 'link': 'https://www.clinicaltrialsarena.com/news/novo-nordisk-weight-loss-drug-questions-remain/', 'title': 'Questions over Novo Nordisk $1bn weight loss drug after Phase IIa trial', 'source': 'Clinical Trials Arena', 'date': '1 month ago', 'snippet': 'Novo Nordisk acquired monlunabant in a $1bn deal in 2023, but the Phase IIa \ntrial raises questions over the efficacy and safety ratio.', 'thumbnail': 'https://serpapi.com/searches/6724a731310300dc7f4f1315/images/b370adf81c1da88be13ae2e8043587fdfe270dc2c5ce413cf278e791d9692375.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8579468727111816}",,,,,,,,,,['neutral'],neutral,1
3515,NCT03312231,"{'position': 1, 'link': 'https://www.nih.gov/news-events/news-releases/h7n9-influenza-vaccine-clinical-trials-begin', 'title': 'H7N9 influenza vaccine clinical trials begin', 'source': 'National Institutes of Health (NIH) (.gov)', 'date': 'Mar 15, 2018', 'snippet': 'Two new clinical trials testing an experimental vaccine to prevent \ninfluenza caused by an H7N9 influenza virus are now enrolling volunteers at \nsites across the...', 'thumbnail': 'https://serpapi.com/searches/6724a73d7a12fda58f0b73b4/images/4688009fe14d154ac045677629e1f97bd3735e34957e9733aeb90e5c1dccc053.png', 'sentiment': 'neutral', 'sentiment_prob': 0.9034222364425659}",,,,,,,,,,['neutral'],neutral,1
3516,NCT04838405,"{'position': 1, 'link': 'https://www.clinicaltrialsarena.com/news/roche-targets-obesity-market-with-early-positive-trial-data/', 'title': 'Roche targets obesity market with early positive trial data', 'source': 'Clinical Trials Arena', 'date': 'May 16, 2024', 'snippet': ""Roche's GLP-1/GIP receptor agonist, which it gained in the Carmot \nacquisition, showed 18.8% weight loss in a Phase Ib trial."", 'thumbnail': 'https://serpapi.com/searches/6724a77f7f371998d77793b1/images/975bd46c111f6be39378632cca6cf1b12873ccdcfb198628c96cff9a4b99131c.jpeg', 'sentiment': 'positive', 'sentiment_prob': 0.6271388530731201}",,,,,,,,,,['positive'],positive,1
3517,NCT05006352,"{'position': 1, 'link': 'https://alsnewstoday.com/news/dnl343-well-tolerated-interim-als-clinical-trial-data/', 'title': 'DNL343 Well-tolerated, Interim ALS Clinical Trial Data Show', 'source': 'ALS News Today', 'date': 'Dec 15, 2022', 'snippet': 'DNL343 can enter the brain and reduce the cellular stress response that \ncontributes to disease progression, ALS clinical trial analysis...', 'thumbnail': 'https://serpapi.com/searches/6724a77fb57db83e86a1eaa6/images/1f7b08faf9ab3c60ddba8719da16b1bd1b12e491114d2c4f30417203f667b699.png', 'sentiment': 'positive', 'sentiment_prob': 0.5634855628013611}",,,,,,,,,,['positive'],positive,1
3518,NCT03673670,"{'position': 1, 'link': 'https://copdnewstoday.com/news/ensifentrine-as-add-on-maintenance-therapy-shows-benefits-in-phase-2-trial/', 'title': 'COPD Patients Benefit Using Ensifentrine as Add-on Therapy in Phase 2 Trial, Verona Pharma Says', 'source': 'COPD News Today', 'date': 'Jan 25, 2019', 'snippet': 'Data from a three-day Phase 2 clinical trial offered positive results for \nnebulized ensifentrine (RPL544) as an add-on treatment for chronic \nobstructive...', 'thumbnail': 'https://serpapi.com/searches/6724a7c948c4292d95eb3e28/images/75be26e02c2b2df4f92abc2b315f7eed20815eec73c8af56d2323917e61d26db.jpeg', 'sentiment': 'positive', 'sentiment_prob': 0.5392691493034363}","{'position': 2, 'link': 'https://copdnewstoday.com/news/verona-pharma-rpl554-copd-named-ensifentrine/', 'title': 'Verona Pharma’s Candidate RPL554 for COPD Will Be Named Ensifentrine', 'source': 'COPD News Today', 'date': 'Jan 15, 2019', 'snippet': ""The World Health Organization approved the name ensifentrine for Verona \nPharma's investigational bronchodilator and anti-inflammatory agent,..."", 'thumbnail': 'https://serpapi.com/searches/6724a7c948c4292d95eb3e28/images/75be26e02c2b2df42fcb4488aa57399faee668abfa0ed47ea4d37b79272debd2.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8575579524040222}",,,,,,,,,"['positive', 'neutral']",positive,1
3519,NCT01346358,"{'position': 1, 'link': 'https://www.researchgate.net/figure/Dose-Cohort-Assignment-QW-weekly-Q2W-every-2weeks_fig1_349542499', 'title': 'Dose Cohort Assignment. QW: weekly; Q2W: every 2 weeks', 'source': 'ResearchGate', 'date': 'Jun 13, 2021', 'snippet': 'This phase 1 study determined the safety, tolerability, \npharmacokinetics-pharmacodynamics, immunogenicity, and efficacy of the \nanti–CSF-1R antibody LY3.', 'thumbnail': 'https://serpapi.com/searches/6724a8033c9575fb6f910a49/images/2af96679d363288d2a311111ecad6fa573fdef6d31222c4715710d9894468454.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8917114734649658}",,,,,,,,,,['neutral'],neutral,1
3520,NCT01447017,"{'position': 1, 'link': 'https://www.nature.com/articles/s41598-023-41581-9', 'title': 'Novel cationic cryptides in Penaeus vannamei demonstrate antimicrobial and anti-cancer activities', 'source': 'Nature', 'date': 'Sep 6, 2023', 'snippet': 'In the current study, we employed an in silico approach to identify novel \ncationic cryptides with potential antimicrobial and anti-cancer activities.', 'thumbnail': 'https://serpapi.com/searches/6724a825642c31cda3d5d41d/images/12c422b3616a3d26c3e7dd44cdce7f2c9831b7b1297bab93dc99e58e01af99b4.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8964999914169312}",,,,,,,,,,['neutral'],neutral,1
3521,NCT02443961,"{'position': 1, 'link': 'https://www.nature.com/articles/pr2017237', 'title': 'Mesenchymal stem cells in the pathogenesis and treatment of bronchopulmonary dysplasia: a clinical review', 'source': 'Nature', 'date': 'Oct 25, 2017', 'snippet': 'Advances in neonatal medicine have led to increased survival of infants \nborn at the limits of viability, resulting in an increased incidence...', 'thumbnail': 'https://serpapi.com/searches/6724a8398a7c09b49ca09aab/images/a7621a66e827c31e9a775a661abad0324a21546a1f0fc3aeea01c27038b507de.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8349394202232361}",,,,,,,,,,['neutral'],neutral,1
3522,NCT04973449,"{'position': 1, 'link': 'https://www.thelancet.com/journals/lanmic/article/PIIS2666-5247(23)00177-5/fulltext', 'title': 'Immunogenicity and safety of AZD2816, a beta (B.1.351) variant COVID-19 vaccine, and AZD1222 (ChAdOx1 nCoV-19) as third-dose boosters for previously vaccinated adults: a multicentre, randomised, partly double-blinded, phase 2/3 non-inferiority immuno', 'source': 'The Lancet', 'date': 'Sep 29, 2023', 'snippet': 'A multicentre, randomised, partly double-blinded, phase 2/3 non-inferiority \nimmunobridging study in the UK and Poland', 'thumbnail': 'https://serpapi.com/searches/6724a85af79a0107d03b7138/images/806d734610e2f155cc32d722ebc6015b0bfd0efbd4f9e156ff9b37ea21ea1509.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8618715405464172}",,,,,,,,,,['neutral'],neutral,1
3523,NCT04398433,"{'position': 1, 'link': 'https://www.empr.com/home/news/ino-3107-recurrent-respiratory-papillomatosis-breakthrough-status/', 'title': 'DNA Therapy Gets Breakthrough Status for Recurrent Respiratory Papillomatosis', 'source': 'Medical Professionals Reference', 'date': 'Sep 7, 2023', 'snippet': 'The Food and Drug Administration (FDA) has granted Breakthrough Therapy \ndesignation to INO-3107 for the treatment of recurrent respiratory \npapillomatosis.', 'thumbnail': 'https://serpapi.com/searches/6724a8681397ba76bd3ea7f2/images/98e68753d95aba31e9416952885eb47610e5168087e3fe855900d9e28df7b80b.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.6652581095695496}",,,,,,,,,,['neutral'],neutral,1
3524,NCT04163016,"{'position': 1, 'link': 'https://www.ucb.com/clinical-studies/Clinical-studies-index/Cimzia', 'title': 'Certolizumab Pegol (Cimzia®)', 'source': 'UCB', 'date': 'Oct 12, 2018', 'snippet': 'Axial Spondyloarthritis, Certolizumab Pegol in Subjects With Active Axial \nSpondyloarthritis, Phase 3, AKS001 Completed, NCT01087762 · 2009-011719-19 \n· LINK', 'thumbnail': 'https://serpapi.com/searches/6724a8729936886f9ed7a89c/images/350149cb62698a4ef1f6f8636d3b1645c397203b77250cea659898498b351ea8.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.9130622744560242}",,,,,,,,,,['neutral'],neutral,1
3525,NCT01433497,"{'position': 1, 'link': 'https://multiplesclerosisnewstoday.com/news-posts/2023/01/03/masitinib-okd-fda-progressive-ms-phase-3-clinical-trial/', 'title': 'FDA OKs Phase 3 Trial of Masitinib for Progressive Forms of MS', 'source': 'Multiple Sclerosis News Today', 'date': 'Jan 3, 2023', 'snippet': 'The US Food and Drug Administration (FDA) has cleared AB Science to \ninitiate a Phase 3 clinical trial of its investigational treatment \nmasitinib in people with...', 'thumbnail': 'https://serpapi.com/searches/6724a8b6400bd547f112ff8e/images/0069713955960144f73afcd25d21a638f1a3098472a98e3ef9ddf2dc859283e0.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8227587342262268}",,,,,,,,,,['neutral'],neutral,1
3526,NCT04411641,"{'position': 1, 'link': 'https://www.clinicaltrialsarena.com/news/sanofis-eyes-approval-after-ms-therapy-slows-disease-progression-by-31/', 'title': 'Sanofi’s eyes approval after MS therapy slows disease progression by 31%', 'source': 'Clinical Trials Arena', 'date': '1 month ago', 'snippet': 'After missing primary endpoints in relapsing forms of MS, tolebrutinib has \nproved its efficacy in secondary progressive MS patients.', 'thumbnail': 'https://serpapi.com/searches/6724a8c18d147358ee7a5fd5/images/2ffc77b3f9a8ea054bbcd3ac15422ce140b331334c94ad8ebb396f3bb8643afc.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.4900601804256439}",,,,,,,,,,['neutral'],neutral,1
3527,NCT01591447,"{'position': 1, 'link': 'https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6206a3.htm', 'title': 'CDC Grand Rounds: The Growing Threat of Multidrug-Resistant Gonorrhea', 'source': 'Centers for Disease Control and Prevention (.gov)', 'date': 'Feb 15, 2013', 'snippet': 'Although gonorrhea has afflicted humans for centuries, and the causative \nbacterium, Neisseria gonorrhoeae, was identified more than a...', 'thumbnail': 'https://serpapi.com/searches/6724a8c2b9458d2b838d0d62/images/dd42b25565316aeacf7f170167b4da2588e7d58d5501442fd644091b59f52856.png', 'sentiment': 'neutral', 'sentiment_prob': 0.6991466879844666}",,,,,,,,,,['neutral'],neutral,1
